appid,Genre
283060,"Free to Play"
283060,"Massively Multiplayer"
283060,RPG
283080,Action
283080,Adventure
283080,Indie
283080,RPG
283100,Action
283100,"Early Access"
283100,Indie
283100,"Massively Multiplayer"
283100,RPG
283180,Adventure
283180,Indie
283230,Adventure
283230,Casual
283230,Indie
283270,Action
283270,RPG
283270,Strategy
283290,Action
283290,Adventure
283310,RPG
283330,Action
283350,Action
283370,Action
283390,Action
283410,Action
283430,Action
283430,Adventure
283450,Casual
283470,Casual
283490,Sports
283530,Simulation
283530,Strategy
283541,"Design & Illustration"
283541,"Web Publishing"
283542,"Design & Illustration"
283542,"Web Publishing"
283550,"Animation & Modeling"
283550,"Web Publishing"
283551,"Animation & Modeling"
283551,"Web Publishing"
283552,"Animation & Modeling"
283552,"Web Publishing"
283560,Simulation
283580,Simulation
283600,Simulation
283620,Simulation
283660,Action
283660,Casual
283660,Indie
283680,Action
283680,Indie
283750,Action
283750,Indie
283750,RPG
283811,Indie
283811,Sports
283811,Strategy
283812,Indie
283812,Sports
283812,Strategy
283813,Indie
283813,Sports
283813,Strategy
283820,Action
283820,Indie
283840,Action
283840,Indie
283880,Adventure
283880,"Free to Play"
283880,Indie
283880,RPG
283920,Adventure
283920,Casual
283940,Adventure
283940,Casual
283960,Adventure
283960,Casual
283980,Adventure
283980,Casual
284000,Adventure
284000,Casual
284020,Adventure
284020,Casual
284040,Adventure
284040,Indie
284050,Adventure
284070,Action
284070,"Early Access"
284070,"Free to Play"
284070,Strategy
284080,Action
284080,Adventure
284080,"Free to Play"
284100,"Early Access"
284100,Indie
284100,Simulation
284100,Strategy
284140,Action
284140,Adventure
284140,Indie
284140,RPG
284160,"Early Access"
284160,Racing
284160,Simulation
284180,Action
284180,Adventure
284180,Indie
284200,Casual
284200,Indie
284220,Action
284220,Indie
284260,Indie
284290,Racing
284290,Simulation
284390,Adventure
284390,Indie
284410,Action
284410,Adventure
284410,Indie
284430,Action
284430,RPG
284440,RPG
284440,Simulation
284440,Strategy
284441,RPG
284441,Simulation
284441,Strategy
284450,Action
284450,RPG
284460,Action
284460,Indie
284500,Action
284500,Adventure
284500,"Free to Play"
284500,Indie
284500,RPG
284520,"Free to Play"
284520,Indie
284520,RPG
284520,Strategy
284521,"Free to Play"
284521,Indie
284521,RPG
284521,Strategy
284522,"Free to Play"
284522,Indie
284522,RPG
284522,Strategy
284580,Action
284580,Indie
284580,Strategy
284640,Action
284640,"Free to Play"
284641,Action
284641,"Free to Play"
284680,"Audio Production"
284700,Action
284700,"Free to Play"
284700,"Massively Multiplayer"
284700,RPG
284710,Adventure
284710,Casual
284730,Adventure
284730,Casual
284750,Adventure
284750,Casual
284770,Adventure
284770,Casual
284790,Adventure
284790,Casual
284810,Adventure
284810,Casual
284830,Adventure
284830,Casual
284850,Casual
284870,Adventure
284870,Casual
284890,Adventure
284890,Casual
284910,Action
284910,"Early Access"
284910,RPG
284930,Action
284930,Indie
284930,Racing
284950,Casual
284950,Indie
284950,Simulation
284970,Action
284970,Indie
284990,Action
284990,Indie
285010,Action
285010,Casual
285010,Indie
285010,Simulation
285010,Strategy
285050,Casual
285050,Indie
285050,Simulation
285050,Strategy
285070,Action
285070,Adventure
285070,Indie
285090,Action
285090,Indie
285090,Strategy
285110,"Early Access"
285110,Indie
285110,Simulation
285110,Strategy
285130,Casual
285130,Simulation
285130,Strategy
285150,Adventure
285150,Casual
285150,Indie
285160,Action
285160,Adventure
285190,Action
285190,Strategy
285310,Simulation
285310,Strategy
285330,Simulation
285330,Strategy
285350,Indie
285350,Strategy
285370,Action
285370,Indie
285420,Casual
285420,RPG
285440,Action
285440,Indie
285460,"Design & Illustration"
285460,"Web Publishing"
285461,"Design & Illustration"
285461,"Web Publishing"
285462,"Design & Illustration"
285462,"Web Publishing"
285470,Action
285470,Casual
285470,Indie
285480,Strategy
285500,Action
285500,Racing
285500,RPG
285520,Action
285520,Racing
285540,Action
285540,Adventure
285540,Indie
285550,Adventure
285550,Indie
285580,Action
285580,"Early Access"
285580,"Free to Play"
285580,Indie
285580,Sports
285580,Strategy
285600,Adventure
285600,Indie
285670,Action
285670,Simulation
285690,Action
285690,Simulation
285730,Casual
285730,Indie
285730,Simulation
285730,Sports
285730,Strategy
285740,Casual
285740,Indie
285740,Simulation
285800,Casual
285800,Indie
285800,Strategy
285820,Action
285820,Indie
285820,Racing
285840,Action
285840,Indie
285900,Action
285900,Adventure
285900,Casual
285900,"Early Access"
285900,Indie
285920,Action
285920,"Early Access"
285920,Indie
285920,Strategy
285960,Action
285960,Casual
285960,Indie
285980,Action
285980,Indie
286040,Action
286040,Indie
286080,Action
286080,Adventure
286080,"Free to Play"
286080,Indie
286100,Action
286100,Indie
286120,RPG
286140,Adventure
286140,Indie
286160,Casual
286160,Indie
286160,RPG
286160,Simulation
286160,Strategy
286200,Adventure
286200,Casual
286200,Indie
286200,RPG
286200,Strategy
286220,RPG
286240,"Early Access"
286240,Indie
286240,Racing
286240,RPG
286240,Sports
286260,Indie
286280,Simulation
286280,Strategy
286320,Adventure
286320,Indie
286340,Adventure
286340,Indie
286360,Adventure
286360,Indie
286380,Casual
286380,Indie
286380,Strategy
286440,Action
286440,Indie
286440,Strategy
286460,Adventure
286480,Adventure
286500,Adventure
286500,Casual
286520,Action
286520,Casual
286520,Strategy
286540,Adventure
286570,Racing
286570,Sports
286630,Action
286631,Action
286632,Action
286633,Action
286634,Action
286635,Action
286636,Action
286650,Racing
286650,Sports
286660,Action
286660,Indie
286670,Action
286670,Indie
286670,Strategy
286671,Action
286671,Indie
286671,Strategy
286690,Action
286730,Action
286730,Simulation
286750,Casual
286750,Simulation
286750,Strategy
286770,Action
286790,Simulation
286810,Action
286810,Racing
286830,Action
286830,Racing
286880,Action
286880,Adventure
286910,Action
286911,Action
286912,Action
286913,Action
286914,Action
286915,Action
286920,Action
286930,Action
286930,Indie
286930,RPG
286960,Indie
286960,Simulation
286960,Strategy
286961,Indie
286961,Simulation
286961,Strategy
286962,Indie
286962,Simulation
286962,Strategy
286963,Indie
286963,Simulation
286963,Strategy
286964,Indie
286964,Simulation
286964,Strategy
286965,Indie
286965,Simulation
286965,Strategy
286966,Indie
286966,Simulation
286966,Strategy
286970,Indie
286970,Simulation
286970,Strategy
286971,Indie
286971,Simulation
286971,Strategy
286972,Indie
286972,Simulation
286972,Strategy
286991,Indie
287020,Adventure
287070,Strategy
287090,Strategy
287091,Strategy
287092,Strategy
287093,Strategy
287094,Strategy
287095,Strategy
287100,Action
287100,Indie
287120,Action
287120,Casual
287140,Adventure
287140,Casual
287140,Indie
287140,"Massively Multiplayer"
287140,Simulation
287200,Casual
287200,Indie
287200,Simulation
287200,Strategy
287220,Casual
287220,"Early Access"
287220,Indie
287220,Simulation
287240,Action
287240,Indie
287260,Racing
287290,Action
287290,Adventure
287330,Racing
287340,Racing
287340,Sports
287370,Strategy
287371,Strategy
287390,Action
287440,Action
287440,Indie
287450,Simulation
287450,Strategy
287550,Adventure
287550,Indie
287580,Simulation
287580,Strategy
287600,Adventure
287600,Casual
287600,Indie
287600,Simulation
287620,Action
287620,"Free to Play"
287620,Indie
287620,Sports
287620,Strategy
287700,Action
287700,Adventure
287720,Adventure
287720,Casual
287740,Adventure
287740,Casual
287740,Indie
287760,"Animation & Modeling"
287760,"Design & Illustration"
287780,Indie
287840,Action
287840,Adventure
287840,Indie
287860,Action
287860,Indie
287900,"Early Access"
287900,Simulation
287920,Action
287920,"Free to Play"
287920,Indie
287920,"Massively Multiplayer"
287920,RPG
287960,Indie
287960,Strategy
287980,Indie
287980,Simulation
287980,Strategy
288000,Action
288000,Adventure
288000,"Early Access"
288000,Indie
288020,Action
288020,Adventure
288020,Indie
288040,Adventure
288040,Indie
288060,Adventure
288060,Indie
288100,Action
288100,"Early Access"
288120,Adventure
288120,Indie
288120,RPG
288120,Strategy
288140,Indie
288140,Simulation
288140,Sports
288140,Strategy
288160,Adventure
288160,Indie
288220,"Early Access"
288220,Indie
288220,Simulation
288240,Indie
288240,Strategy
288260,Action
288260,Casual
288260,Indie
288260,Strategy
288270,Education
288270,"Software Training"
288270,Utilities
288270,"Video Production"
288290,Indie
288310,Action
288310,Indie
288330,Action
288330,Indie
288370,Action
288370,Indie
288470,RPG
288500,Adventure
288500,Indie
288520,Action
288520,Racing
288520,Simulation
288520,Strategy
288610,Casual
288630,Adventure
288630,Casual
288650,Racing
288670,Adventure
288690,Casual
288710,Casual
288710,Simulation
288730,Casual
288750,Adventure
288750,Indie
288790,Adventure
288830,Adventure
288840,Adventure
288850,Simulation
288880,Action
288880,Adventure
288880,Indie
288900,Action
288900,RPG
288930,Adventure
288930,Indie
288940,Adventure
288940,Indie
288970,Adventure
289020,Racing
289020,Sports
289021,Racing
289021,Sports
289022,Racing
289022,Sports
289023,Racing
289023,Sports
289024,Racing
289024,Sports
289050,Casual
289090,Adventure
289090,Casual
289090,Indie
289090,RPG
289090,Simulation
289110,Action
289111,Action
289112,Action
289113,Action
289114,Action
289130,Indie
289130,RPG
289130,Strategy
289180,Action
289180,RPG
289180,Simulation
289200,RPG
289200,Strategy
289220,Action
289220,RPG
289240,Strategy
289260,Adventure
289280,Action
289300,Action
289300,Simulation
289300,Strategy
289320,Adventure
289320,Casual
289340,Strategy
289360,RPG
289380,RPG
289400,Action
289400,Adventure
289400,Simulation
289420,RPG
289440,Strategy
289460,Casual
289460,Racing
289480,Action
289480,Adventure
289480,Simulation
289500,Strategy
289520,RPG
289520,Strategy
289540,Action
289540,Adventure
289540,Indie
289570,RPG
289580,Strategy
289600,RPG
289600,Strategy
289620,Action
289620,Adventure
289650,Action
289650,Adventure
289690,Action
289690,Adventure
289730,Action
289731,Action
289733,Action
289734,Action
289740,Indie
289740,Strategy
289760,Action
289760,Casual
289760,Indie
289760,Sports
289760,Strategy
289780,"Free to Play"
289780,"Massively Multiplayer"
289780,RPG
289800,Adventure
289800,Casual
289820,Adventure
289820,Casual
289840,Adventure
289840,Casual
289880,Action
289880,RPG
289881,Action
289881,RPG
289890,RPG
289890,Simulation
289890,Strategy
289910,Simulation
289910,Strategy
289930,Casual
289930,Simulation
289930,Strategy
289950,Casual
289950,Simulation
289970,"Early Access"
290000,Action
290000,Casual
290000,"Early Access"
290000,Indie
290020,"Early Access"
290020,Indie
290020,Simulation
290040,Action
290040,Adventure
290040,Indie
290060,Adventure
290060,Indie
290080,Action
290080,Indie
290080,RPG
290080,Simulation
290140,"Free to Play"
290140,"Massively Multiplayer"
290140,RPG
290260,Indie
290280,Action
290280,Indie
290300,Action
290300,Adventure
290300,Indie
290300,RPG
290300,Simulation
290320,Action
290320,Adventure
290320,Indie
290340,Adventure
290340,Indie
290340,RPG
290340,Strategy
290380,Casual
290380,Indie
290400,RPG
290401,RPG
290402,RPG
290403,RPG
290404,RPG
290405,RPG
290406,RPG
290410,RPG
290410,Strategy
290440,Action
290440,Indie
290460,Casual
290460,RPG
290490,Action
290490,Indie
290530,Action
290530,Indie
290630,Adventure
290630,Indie
290650,Action
290650,Adventure
290650,Casual
290650,Indie
290650,RPG
290710,Adventure
290710,Indie
290710,"Massively Multiplayer"
290730,Casual
290730,"Free to Play"
290730,Indie
290730,"Massively Multiplayer"
290730,Strategy
290770,Action
290770,Adventure
290770,Indie
290790,Strategy
290810,"Early Access"
290870,"Early Access"
290870,Indie
290870,Strategy
290890,Action
290890,Casual
290890,Indie
290890,RPG
290890,Strategy
290930,Action
290930,Adventure
290930,"Free to Play"
290970,Indie
290970,Simulation
290970,Strategy
290990,Casual
290990,Indie
290990,Simulation
291010,Action
291010,Adventure
291010,Casual
291010,Indie
291010,Simulation
291030,Casual
291030,Indie
291030,Simulation
291050,Indie
291050,RPG
291050,Strategy
291070,Action
291070,Indie
291090,Simulation
291130,Action
291130,Adventure
291130,Casual
291130,Indie
291150,Casual
291150,Simulation
291150,Strategy
291170,Casual
291170,Indie
291170,Strategy
291190,Indie
291190,RPG
291190,Strategy
291250,Action
291250,"Early Access"
291250,Indie
291250,Simulation
291270,Action
291270,Casual
291270,Indie
291290,Adventure
291290,Casual
291290,Indie
291330,Action
291330,Indie
291370,"Early Access"
291370,Indie
291370,Strategy
291390,Action
291390,Indie
291430,Action
291430,Casual
291430,Indie
291450,Indie
291450,RPG
291450,Simulation
291450,Strategy
291470,"Design & Illustration"
291470,"Web Publishing"
291471,"Design & Illustration"
291471,"Web Publishing"
291472,"Design & Illustration"
291472,"Web Publishing"
291473,"Design & Illustration"
291473,"Web Publishing"
291474,"Design & Illustration"
291474,"Web Publishing"
291480,Action
291480,"Free to Play"
291502,"Free to Play"
291502,Strategy
291503,"Free to Play"
291503,Strategy
291509,"Free to Play"
291509,Strategy
291550,Action
291550,"Early Access"
291550,"Free to Play"
291550,Indie
291610,Indie
291630,Adventure
291640,Adventure
291650,RPG
291690,Action
291690,Adventure
291690,Indie
291710,Adventure
291710,Indie
291750,Adventure
291750,Indie
291770,Adventure
291770,Indie
291790,Casual
291790,Indie
291790,RPG
291790,Strategy
291860,Action
291860,RPG
291860,Strategy
291900,Indie
291900,Simulation
291900,Strategy
291910,Action
291910,Simulation
291930,Simulation
291930,Strategy
291950,Adventure
291950,Indie
291950,RPG
291960,Action
291960,Adventure
291960,RPG
291960,Strategy
292020,Action
292021,Action
292030,RPG
292050,Action
292050,Indie
292050,RPG
292060,Action
292090,Casual
292120,RPG
292140,RPG
292160,Strategy
292180,Simulation
292200,Casual
292200,Indie
292200,Strategy
292220,Action
292220,Indie
292220,RPG
292230,"Design & Illustration"
292230,Utilities
292240,Adventure
292240,Casual
292260,Adventure
292260,Casual
292280,Adventure
292280,Casual
292300,Adventure
292300,Casual
292320,Indie
292320,Simulation
292330,"Early Access"
292330,Indie
292330,Simulation
292330,Strategy
292350,Education
292350,"Software Training"
292370,Indie
292370,RPG
292380,Casual
292380,Racing
292390,Action
292400,Adventure
292400,Indie
292400,RPG
292410,Racing
292420,Action
292420,Simulation
292470,Strategy
292471,Strategy
292472,Strategy
292473,Strategy
292474,Strategy
292480,Action
292480,Indie
292500,Action
292500,Adventure
292500,Indie
292570,Action
292570,Indie
292600,Action
292600,Indie
292620,Indie
292630,Adventure
292630,Casual
292630,Indie
292660,Adventure
292670,Adventure
292690,Adventure
292690,Indie
292700,Casual
292700,"Free to Play"
292700,RPG
292700,Strategy
292701,Casual
292701,"Free to Play"
292701,RPG
292701,Strategy
292702,Casual
292702,"Free to Play"
292702,RPG
292702,Strategy
292710,Action
292710,Adventure
292711,Action
292711,Adventure
292712,Action
292712,Adventure
292720,"Free to Play"
292720,Indie
292720,Strategy
292721,"Free to Play"
292721,Indie
292721,Strategy
292722,"Free to Play"
292722,Indie
292722,Strategy
292760,Strategy
292780,Adventure
292780,Casual
292800,Adventure
292800,Casual
292820,Adventure
292820,Casual
292840,Casual
292860,Casual
292880,Adventure
292900,Strategy
292910,Adventure
292930,Adventure
292950,Action
292951,Action
292960,Indie
292960,Racing
292960,Simulation
292980,RPG
292980,Simulation
292980,Strategy
292981,RPG
292981,Simulation
292981,Strategy
292982,RPG
292982,Simulation
292982,Strategy
292983,RPG
292983,Simulation
292983,Strategy
292984,RPG
292984,Simulation
292984,Strategy
292985,RPG
292985,Simulation
292985,Strategy
293054,Action
293054,Adventure
293057,Action
293057,Adventure
293059,Action
293059,Adventure
293090,"Audio Production"
293091,"Audio Production"
293092,"Audio Production"
293093,"Audio Production"
293094,"Audio Production"
293110,Casual
293110,Simulation
293160,Adventure
293160,Indie
293160,RPG
293160,Strategy
293180,Action
293180,Adventure
293180,Indie
293200,Indie
293200,Strategy
293220,Action
293220,"Early Access"
293220,Indie
293240,Action
293240,Adventure
293240,Indie
293240,Strategy
